1,2,0.279,1,1,28,10,28,10,5,29,3,0
1,2,0.344,2,1,35,5,35,5,11,35,8,0
1,4,0.458,4,1,46,9,46,9,5,47,2,0
1,2,0.476,3,1,48,7,48,7,10,48,10,0
1,2,0.574,5,1,58,5,58,5,7,58,8,0
1,4,0.588,6,1,59,9,59,9,5,60,2,0
1,1,0.627,7,1,63,8,63,8,12,64,1,0
1,4,0.674,10,1,68,5,68,5,10,68,8,0
1,2,0.685,8,1,69,6,69,6,1,69,9,0
1,2,0.737,15,1,74,8,74,8,7,75,1,0
1,4,0.756,17,1,76,7,76,7,2,76,10,0
1,4,0.873,24,1,88,4,88,4,9,88,7,0
1,2,0.915,22,1,92,6,92,6,5,92,9,0
1,3,0.927,26,1,93,8,93,8,1,94,1,0
1,2,0.951,30,1,96,2,96,2,2,96,5,0
1,4,0.97,32,1,98,1,98,1,7,98,4,0
1,2,1.034,39,1,104,5,104,5,9,104,8,0
1,5,1.071,36,1,108,2,108,2,2,108,5,0
1,4,1.109,41,1,111,10,111,10,2,112,3,0
1,2,1.129,48,1,113,10,113,10,5,114,3,0
1,4,1.239,50,1,124,10,124,10,1,125,3,0
1,4,1.267,59,1,127,8,127,8,3,128,1,0
1,2,1.31,57,1,132,1,132,1,0,132,4,0
1,2,1.361,66,1,137,2,137,2,5,137,5,0
1,4,1.403,68,1,141,4,141,4,8,141,7,0
1,2,1.435,75,1,144,6,144,6,1,144,9,0
1,4,1.468,77,1,147,9,147,9,11,148,2,0
1,3,1.498,79,1,150,9,150,9,7,151,2,0
1,2,1.534,84,1,154,5,154,5,0,154,8,0
1,4,1.574,86,1,158,5,158,5,4,158,8,0
1,2,1.626,93,1,163,7,163,7,10,163,10,0
1,4,1.667,95,1,167,8,167,8,7,168,1,0
1,2,1.754,102,1,176,5,176,5,8,176,8,0
1,4,1.785,104,1,179,6,179,6,7,179,9,0
1,5,1.837,108,1,184,8,184,8,9,185,1,0
1,4,1.871,113,1,188,2,188,2,11,188,5,0
1,2,1.883,111,1,189,4,189,4,0,189,7,0
1,1,1.904,118,1,191,5,191,5,3,191,8,0
1,2,1.926,120,1,193,7,193,7,5,193,10,0
1,4,1.984,122,1,199,5,199,5,9,199,8,0
1,2,2.112,129,1,212,3,212,3,5,212,6,0
1,2,2.139,138,1,214,10,214,10,9,215,3,0
1,4,2.143,131,1,215,4,215,4,1,215,7,0
1,4,2.174,140,1,218,5,218,5,8,218,8,0
1,2,2.252,147,1,226,3,226,3,10,226,6,0
1,4,2.342,149,1,235,3,235,3,7,235,6,0
1,2,2.394,156,1,240,5,240,5,8,240,8,0
1,4,2.407,158,1,241,8,241,8,11,242,1,0
1,2,2.514,165,1,252,5,252,5,2,252,8,0
1,4,2.529,167,1,253,10,253,10,2,254,3,0
1,2,2.542,174,1,255,3,255,3,1,255,6,0
1,4,2.604,176,1,261,5,261,5,12,261,8,0
1,4,2.679,185,1,268,10,268,10,11,269,3,0
1,2,2.681,183,1,269,2,269,2,0,269,5,0
1,4,2.752,194,1,276,3,276,3,2,276,6,0
1,5,2.762,189,1,277,3,277,3,9,277,6,0
1,2,2.788,192,1,279,9,279,9,9,280,2,0
1,4,2.896,203,1,290,7,290,7,9,290,10,0
1,2,2.9,201,1,291,1,291,1,4,291,4,0
1,1,2.923,209,1,293,4,293,4,9,293,7,0
1,3,2.927,205,1,293,8,293,8,1,294,1,0
1,4,3.008,212,1,301,9,301,9,0,302,2,0
1,4,3.049,221,1,305,10,305,10,0,306,3,0
1,2,3.095,219,1,310,6,310,6,11,310,9,0
1,2,3.207,228,1,321,8,321,8,10,322,1,0
1,4,3.215,230,1,322,6,322,6,6,322,9,0
1,4,3.256,239,1,326,7,326,7,1,326,10,0
1,2,3.303,237,1,331,4,331,4,0,331,7,0
1,2,3.382,246,1,339,3,339,3,6,339,6,0
1,4,3.414,248,1,342,5,342,5,2,342,8,0
1,4,3.45,257,1,346,1,346,1,12,346,4,0
1,2,3.468,255,1,347,9,347,9,5,348,2,0
1,2,3.527,264,1,353,8,353,8,5,354,1,0
1,4,3.583,266,1,359,4,359,4,6,359,7,0
1,2,3.64,273,1,365,1,365,1,4,365,4,0
1,4,3.673,275,1,368,4,368,4,11,368,7,0
1,2,3.779,282,1,378,10,378,10,4,379,3,0
1,4,3.832,284,1,384,3,384,3,6,384,6,0
1,2,3.856,291,1,386,7,386,7,12,386,10,0
1,4,3.916,293,1,392,7,392,7,2,392,10,0
1,2,3.923,300,1,393,4,393,4,10,393,7,0
1,5,3.946,297,1,395,7,395,7,6,395,10,0
1,4,3.96,302,1,397,1,397,1,10,397,4,0
1,4,4.067,311,1,407,8,407,8,1,408,1,0
1,2,4.094,309,1,410,5,410,5,3,410,8,0
1,4,4.173,320,1,418,4,418,4,9,418,7,0
1,2,4.18,318,1,419,1,419,1,7,419,4,0
1,2,4.263,327,1,427,4,427,4,5,427,7,0
1,1,4.286,332,1,429,7,429,7,5,429,10,0
1,4,4.322,329,1,433,3,433,3,11,433,6,0
1,3,4.344,331,1,435,5,435,5,6,435,8,0
1,2,4.374,336,1,438,5,438,5,4,438,8,0
1,4,4.401,338,1,441,2,441,2,1,441,5,0
1,2,4.46,345,1,447,1,447,1,11,447,4,0
1,4,4.528,347,1,453,9,453,9,6,454,2,0
1,2,4.609,354,1,461,10,461,10,9,462,3,0
1,4,4.633,356,1,464,4,464,4,10,464,7,0
1,2,4.645,363,1,465,6,465,6,11,465,9,0
1,4,4.67,365,1,468,1,468,1,7,468,4,0
1,4,4.758,374,1,476,9,476,9,7,477,2,0
1,2,4.771,372,1,478,2,478,2,10,478,5,0
1,2,4.855,381,1,486,6,486,6,0,486,9,0
1,4,4.863,383,1,487,4,487,4,7,487,7,0
1,4,4.956,392,1,496,7,496,7,8,496,10,0
1,2,4.996,390,1,500,7,500,7,1,500,10,0
1,3,5.03,394,1,504,1,504,1,0,504,4,0
1,4,5.055,401,1,506,6,506,6,0,506,9,0
1,2,5.092,399,1,510,3,510,3,1,510,6,0
1,4,5.203,410,1,521,4,521,4,1,521,7,0
1,2,5.204,408,1,521,5,521,5,7,521,8,0
1,2,5.275,417,1,528,6,528,6,3,528,9,0
1,4,5.313,419,1,532,4,532,4,5,532,7,0
1,2,5.357,426,1,536,8,536,8,7,537,1,0
1,5,5.389,432,1,539,10,539,10,2,540,3,0
1,4,5.441,428,1,545,2,545,2,7,545,5,0
1,4,5.452,437,1,546,3,546,3,3,546,6,0
1,2,5.512,435,1,552,3,552,3,7,552,6,0
1,4,5.599,446,1,560,10,560,10,1,561,3,0
1,2,5.603,444,1,561,4,561,4,3,561,7,0
1,4,5.688,455,1,569,9,569,9,11,570,2,0
1,2,5.706,453,1,571,7,571,7,0,571,10,0
1,4,5.779,464,1,578,10,578,10,1,579,3,0
1,2,5.816,462,1,582,7,582,7,0,582,10,0
1,4,5.877,473,1,588,8,588,8,10,589,1,0
1,2,5.905,471,1,591,6,591,6,2,591,9,0
1,3,5.931,475,1,594,2,594,2,4,594,5,0
1,2,5.967,480,1,597,8,597,8,1,598,1,0
1,4,6.038,482,1,604,9,604,9,8,605,2,0
1,2,6.086,489,1,609,7,609,7,1,609,10,0
1,1,6.09,494,1,610,1,610,1,10,610,4,0
1,4,6.13,491,1,614,1,614,1,10,614,4,0
1,4,6.149,500,1,615,10,615,10,4,616,3,0
1,2,6.211,498,1,622,2,622,2,8,622,5,0
