5,98,1.26315,1,1.349,135,10,2,100,30,20,11,30,10
1,105,1.35325,1,1.363,137,4,3,20,20,20,11,20,10
1,109,1.37325,1,1.383,139,4,2,20,20,20,11,20,10
4,106,1.35837,1,1.399,140,10,0,0,20,20,11,20,10
1,110,1.39325,1,1.403,141,4,1,20,20,20,11,20,10
3,108,1.36572,1,1.411,142,2,3,100,20,20,11,20,10
1,112,1.41325,1,1.423,143,4,0,0,20,20,11,20,10
5,107,1.36315,1,1.449,145,10,1,100,30,20,11,30,10
1,113,1.43325,1,1.45,146,1,38,20,20,20,11,20,10
4,115,1.45837,1,1.469,147,10,0,0,10,20,11,10,10
1,114,1.45325,1,1.47,148,1,37,20,20,20,11,20,10
1,118,1.47325,1,1.49,150,1,36,20,20,20,11,20,10
2,111,1.40644,1,1.498,150,9,0,0,10,20,11,10,10
1,119,1.49325,1,1.51,152,1,35,20,20,20,11,20,10
3,117,1.46572,1,1.511,152,2,2,100,20,20,11,20,10
2,120,1.50644,1,1.529,153,10,0,0,20,20,11,20,10
1,121,1.51325,1,1.53,154,1,34,20,20,20,11,20,10
5,116,1.46315,1,1.549,155,10,0,0,30,20,11,30,10
1,122,1.53325,1,1.55,156,1,33,20,20,20,11,20,10
1,123,1.55325,1,1.57,158,1,32,20,20,20,11,20,10
1,127,1.57325,1,1.59,160,1,31,20,20,20,11,20,10
5,125,1.56315,1,1.603,161,4,5,100,30,20,11,30,10
4,124,1.55837,1,1.606,161,7,0,0,30,20,11,30,10
1,128,1.59325,1,1.61,162,1,30,20,20,20,11,20,10
3,126,1.56572,1,1.611,162,2,1,100,20,20,11,20,10
1,130,1.61325,1,1.63,164,1,29,20,20,20,11,20,10
1,131,1.63325,1,1.65,166,1,28,20,20,20,11,20,10
1,132,1.65325,1,1.67,168,1,27,20,20,20,11,20,10
1,136,1.67325,1,1.69,170,1,26,20,20,20,11,20,10
2,129,1.60644,1,1.69,170,1,0,0,10,20,11,10,10
5,134,1.66315,1,1.703,171,4,4,100,30,20,11,30,10
1,137,1.69325,1,1.71,172,1,25,20,20,20,11,20,10
3,135,1.66572,1,1.711,172,2,0,0,20,20,11,20,10
2,138,1.70644,1,1.718,172,9,0,0,20,20,11,20,10
4,133,1.65837,1,1.729,173,10,0,0,20,20,11,20,10
1,139,1.71325,1,1.73,174,1,24,20,20,20,11,20,10
1,140,1.73325,1,1.75,176,1,23,20,20,20,11,20,10
1,141,1.75325,1,1.77,178,1,22,20,20,20,11,20,10
3,144,1.76572,1,1.776,178,7,8,100,30,20,11,30,10
1,145,1.77325,1,1.79,180,1,21,20,20,20,11,20,10
5,143,1.76315,1,1.803,181,4,3,100,30,20,11,30,10
1,146,1.79325,1,1.81,182,1,20,20,20,20,11,20,10
1,148,1.81325,1,1.83,184,1,19,20,20,20,11,20,10
4,142,1.75837,1,1.833,184,4,0,0,30,20,11,30,10
1,149,1.83325,1,1.85,186,1,18,20,20,20,11,20,10
2,147,1.80644,1,1.868,187,9,0,0,30,20,11,30,10
1,150,1.85325,1,1.87,188,1,17,20,20,20,11,20,10
3,153,1.86572,1,1.876,188,7,7,100,30,20,11,30,10
1,154,1.87325,1,1.89,190,1,16,20,20,20,11,20,10
5,152,1.86315,1,1.903,191,4,2,100,30,20,11,30,10
1,155,1.89325,1,1.91,192,1,15,20,20,20,11,20,10
1,157,1.91325,1,1.93,194,1,14,20,20,20,11,20,10
1,158,1.93325,1,1.95,196,1,13,20,20,20,11,20,10
4,151,1.85837,1,1.954,196,5,0,0,10,20,11,10,10
1,159,1.95325,1,1.97,198,1,12,20,20,20,11,20,10
3,162,1.96572,1,1.976,198,7,6,100,30,20,11,30,10
2,156,1.90644,1,1.979,198,10,0,0,0,20,11,0,10
1,163,1.97325,1,1.99,200,1,11,20,20,20,11,20,10
4,160,1.95837,1,2.001,201,2,0,0,0,20,11,0,10
5,161,1.96315,1,2.003,201,4,1,100,30,20,11,30,10
1,164,1.99325,1,2.01,202,1,10,20,20,20,11,20,10
2,165,2.00644,1,2.028,203,9,0,0,0,20,11,0,10
1,166,2.01325,1,2.03,204,1,9,20,20,20,11,20,10
1,167,2.03325,1,2.05,206,1,8,20,20,20,11,20,10
4,169,2.05837,1,2.069,207,10,0,0,10,20,11,10,10
1,168,2.05325,1,2.07,208,1,7,20,20,20,11,20,10
3,171,2.06572,1,2.076,208,7,5,100,30,20,11,30,10
1,172,2.07325,1,2.09,210,1,6,20,20,20,11,20,10
5,170,2.06315,1,2.103,211,4,0,0,30,20,11,30,10
1,173,2.09325,1,2.11,212,1,5,20,20,20,11,20,10
1,175,2.11325,1,2.13,214,1,4,20,20,20,11,20,10
1,176,2.13325,1,2.15,216,1,3,20,20,20,11,20,10
2,174,2.10644,1,2.169,217,10,0,0,10,20,11,10,10
1,177,2.15325,1,2.17,218,1,2,20,20,20,11,20,10
5,179,2.16315,1,2.171,218,2,13,100,0,20,11,0,10
3,180,2.16572,1,2.176,218,7,4,100,30,20,11,30,10
1,181,2.17325,1,2.19,220,1,1,20,20,20,11,20,10
4,178,2.15837,1,2.206,221,7,0,0,30,20,11,30,10
1,182,2.19325,1,2.21,222,1,0,0,20,20,11,20,10
1,184,2.21325,1,2.233,224,4,29,20,20,20,11,20,10
1,185,2.23325,1,2.253,226,4,28,20,20,20,11,20,10
5,188,2.26315,1,2.271,228,2,12,100,0,20,11,0,10
1,186,2.25325,1,2.273,228,4,27,20,20,20,11,20,10
3,189,2.26572,1,2.276,228,7,3,100,30,20,11,30,10
1,190,2.27325,1,2.293,230,4,26,20,20,20,11,20,10
2,183,2.20644,1,2.294,230,5,0,0,30,20,11,30,10
1,191,2.29325,1,2.313,232,4,25,20,20,20,11,20,10
1,193,2.31325,1,2.333,234,4,24,20,20,20,11,20,10
4,187,2.25837,1,2.349,235,10,0,0,0,20,11,0,10
1,194,2.33325,1,2.353,236,4,23,20,20,20,11,20,10
2,192,2.30644,1,2.37,238,1,0,0,30,20,11,30,10
5,197,2.36315,1,2.371,238,2,11,100,0,20,11,0,10
1,195,2.35325,1,2.373,238,4,22,20,20,20,11,20,10
3,198,2.36572,1,2.376,238,7,2,100,30,20,11,30,10
1,199,2.37325,1,2.393,240,4,21,20,20,20,11,20,10
4,196,2.35837,1,2.41,242,1,0,0,20,20,11,20,10
1,200,2.39325,1,2.413,242,4,20,20,20,20,11,20,10
2,201,2.40644,1,2.431,244,2,0,0,10,20,11,10,10
1,202,2.41325,1,2.433,244,4,19,20,20,20,11,20,10
1,203,2.43325,1,2.453,246,4,18,20,20,20,11,20,10
5,206,2.46315,1,2.471,248,2,10,100,0,20,11,0,10
1,204,2.45325,1,2.473,248,4,17,20,20,20,11,20,10
3,207,2.46572,1,2.476,248,7,1,100,30,20,11,30,10
1,208,2.47325,1,2.493,250,4,16,20,20,20,11,20,10
1,209,2.49325,1,2.513,252,4,15,20,20,20,11,20,10
4,205,2.45837,1,2.525,253,6,0,0,20,20,11,20,10
1,211,2.51325,1,2.533,254,4,14,20,20,20,11,20,10
1,212,2.53325,1,2.553,256,4,13,20,20,20,11,20,10
5,215,2.56315,1,2.571,258,2,9,100,0,20,11,0,10
1,213,2.55325,1,2.573,258,4,12,20,20,20,11,20,10
3,216,2.56572,1,2.576,258,7,0,0,30,20,11,30,10
2,210,2.50644,1,2.59,260,1,0,0,0,20,11,0,10
1,217,2.57325,1,2.593,260,4,11,20,20,20,11,20,10
1,218,2.59325,1,2.613,262,4,10,20,20,20,11,20,10
1,220,2.61325,1,2.633,264,4,9,20,20,20,11,20,10
4,214,2.55837,1,2.644,265,5,0,0,10,20,11,10,10
1,221,2.63325,1,2.653,266,4,8,20,20,20,11,20,10
5,224,2.66315,1,2.671,268,2,8,100,0,20,11,0,10
1,222,2.65325,1,2.673,268,4,7,20,20,20,11,20,10
2,219,2.60644,1,2.685,269,6,0,0,10,20,11,10,10
1,226,2.67325,1,2.693,270,4,6,20,20,20,11,20,10
1,227,2.69325,1,2.713,272,4,5,20,20,20,11,20,10
1,229,2.71325,1,2.733,274,4,4,20,20,20,11,20,10
4,223,2.65837,1,2.746,275,7,0,0,20,20,11,20,10
1,230,2.73325,1,2.753,276,4,3,20,20,20,11,20,10
3,225,2.66572,1,2.762,277,3,6,100,0,20,11,0,10
5,233,2.76315,1,2.771,278,2,7,100,0,20,11,0,10
1,231,2.75325,1,2.773,278,4,2,20,20,20,11,20,10
2,228,2.70644,1,2.788,279,9,0,0,20,20,11,20,10
1,235,2.77325,1,2.793,280,4,1,20,20,20,11,20,10
4,232,2.75837,1,2.798,280,9,0,0,30,20,11,30,10
1,236,2.79325,1,2.813,282,4,0,0,20,20,11,20,10
1,238,2.81325,1,2.829,283,10,64,20,20,20,11,20,10
1,239,2.83325,1,2.849,285,10,63,20,20,20,11,20,10
3,234,2.76572,1,2.862,287,3,5,100,0,20,11,0,10
1,240,2.85325,1,2.869,287,10,62,20,20,20,11,20,10
5,242,2.86315,1,2.871,288,2,6,100,0,20,11,0,10
4,241,2.85837,1,2.873,288,4,0,0,20,20,11,20,10
2,237,2.80644,1,2.879,288,10,0,0,0,20,11,0,10
1,244,2.87325,1,2.889,289,10,61,20,20,20,11,20,10
1,245,2.89325,1,2.909,291,10,60,20,20,20,11,20,10
1,247,2.91325,1,2.929,293,10,59,20,20,20,11,20,10
2,246,2.90644,1,2.941,295,2,0,0,0,20,11,0,10
1,248,2.93325,1,2.949,295,10,58,20,20,20,11,20,10
3,243,2.86572,1,2.962,297,3,4,100,0,20,11,0,10
1,249,2.95325,1,2.969,297,10,57,20,20,20,11,20,10
5,251,2.96315,1,2.971,298,2,5,100,0,20,11,0,10
4,250,2.95837,1,2.986,299,7,0,0,20,20,11,20,10
1,253,2.97325,1,2.989,299,10,56,20,20,20,11,20,10
1,254,2.99325,1,3.009,301,10,55,20,20,20,11,20,10
1,256,3.01325,1,3.029,303,10,54,20,20,20,11,20,10
1,257,3.03325,1,3.049,305,10,53,20,20,20,11,20,10
3,252,2.96572,1,3.062,307,3,3,100,0,20,11,0,10
1,258,3.05325,1,3.069,307,10,52,20,20,20,11,20,10
5,260,3.06315,1,3.071,308,2,4,100,0,20,11,0,10
4,259,3.05837,1,3.084,309,5,0,0,10,20,11,10,10
1,262,3.07325,1,3.089,309,10,51,20,20,20,11,20,10
2,255,3.00644,1,3.092,310,3,0,0,30,20,11,30,10
1,263,3.09325,1,3.109,311,10,50,20,20,20,11,20,10
1,265,3.11325,1,3.129,313,10,49,20,20,20,11,20,10
1,266,3.13325,1,3.149,315,10,48,20,20,20,11,20,10
3,261,3.06572,1,3.162,317,3,2,100,0,20,11,0,10
1,267,3.15325,1,3.169,317,10,47,20,20,20,11,20,10
2,264,3.10644,1,3.171,318,2,0,0,20,20,11,20,10
5,269,3.16315,1,3.171,318,2,3,100,0,20,11,0,10
4,268,3.15837,1,3.173,318,4,0,0,10,20,11,10,10
1,271,3.17325,1,3.189,319,10,46,20,20,20,11,20,10
1,272,3.19325,1,3.209,321,10,45,20,20,20,11,20,10
1,274,3.21325,1,3.229,323,10,44,20,20,20,11,20,10
1,275,3.23325,1,3.249,325,10,43,20,20,20,11,20,10
2,273,3.20644,1,3.256,326,7,0,0,0,20,11,0,10
3,270,3.16572,1,3.262,327,3,1,100,0,20,11,0,10
1,276,3.25325,1,3.269,327,10,42,20,20,20,11,20,10
5,278,3.26315,1,3.271,328,2,2,100,0,20,11,0,10
1,280,3.27325,1,3.289,329,10,41,20,20,20,11,20,10
4,277,3.25837,1,3.307,331,8,0,0,30,20,11,30,10
1,281,3.29325,1,3.309,331,10,40,20,20,20,11,20,10
2,282,3.30644,1,3.317,332,8,0,0,30,20,11,30,10
1,283,3.31325,1,3.329,333,10,39,20,20,20,11,20,10
1,284,3.33325,1,3.349,335,10,38,20,20,20,11,20,10
3,279,3.26572,1,3.362,337,3,0,0,0,20,11,0,10
1,285,3.35325,1,3.369,337,10,37,20,20,20,11,20,10
5,287,3.36315,1,3.371,338,2,1,100,0,20,11,0,10
1,289,3.37325,1,3.389,339,10,36,20,20,20,11,20,10
1,290,3.39325,1,3.409,341,10,35,20,20,20,11,20,10
3,288,3.36572,1,3.42,343,1,7,100,20,20,11,20,10
1,292,3.41325,1,3.429,343,10,34,20,20,20,11,20,10
2,291,3.40644,1,3.434,344,5,0,0,0,20,11,0,10
1,293,3.43325,1,3.449,345,10,33,20,20,20,11,20,10
4,286,3.35837,1,3.451,346,2,0,0,0,20,11,0,10
1,294,3.45325,1,3.469,347,10,32,20,20,20,11,20,10
5,296,3.46315,1,3.471,348,2,0,0,0,20,11,0,10
4,295,3.45837,1,3.487,349,8,0,0,20,20,11,20,10
1,298,3.47325,1,3.489,349,10,31,20,20,20,11,20,10
1,299,3.49325,1,3.509,351,10,30,20,20,20,11,20,10
2,300,3.50644,1,3.509,351,10,0,0,10,20,11,10,10
3,297,3.46572,1,3.52,353,1,6,100,20,20,11,20,10
1,301,3.51325,1,3.529,353,10,29,20,20,20,11,20,10
1,302,3.53325,1,3.549,355,10,28,20,20,20,11,20,10
1,303,3.55325,1,3.569,357,10,27,20,20,20,11,20,10
4,304,3.55837,1,3.586,359,7,0,0,20,20,11,20,10
1,307,3.57325,1,3.589,359,10,26,20,20,20,11,20,10
1,308,3.59325,1,3.609,361,10,25,20,20,20,11,20,10
3,306,3.56572,1,3.62,363,1,5,100,20,20,11,20,10
5,305,3.56315,1,3.627,363,8,12,100,20,20,11,20,10
1,310,3.61325,1,3.629,363,10,24,20,20,20,11,20,10
1,311,3.63325,1,3.649,365,10,23,20,20,20,11,20,10
1,312,3.65325,1,3.669,367,10,22,20,20,20,11,20,10
2,309,3.60644,1,3.67,368,1,0,0,10,20,11,10,10
1,316,3.67325,1,3.689,369,10,21,20,20,20,11,20,10
1,317,3.69325,1,3.709,371,10,20,20,20,20,11,20,10
2,318,3.70644,1,3.716,372,7,0,0,20,20,11,20,10
3,315,3.66572,1,3.72,373,1,4,100,20,20,11,20,10
5,314,3.66315,1,3.727,373,8,11,100,20,20,11,20,10
1,319,3.71325,1,3.729,373,10,19,20,20,20,11,20,10
1,320,3.73325,1,3.749,375,10,18,20,20,20,11,20,10
4,313,3.65837,1,3.749,375,10,0,0,0,20,11,0,10
1,321,3.75325,1,3.769,377,10,17,20,20,20,11,20,10
1,325,3.77325,1,3.789,379,10,16,20,20,20,11,20,10
1,326,3.79325,1,3.809,381,10,15,20,20,20,11,20,10
3,324,3.76572,1,3.82,383,1,3,100,20,20,11,20,10
5,323,3.76315,1,3.827,383,8,10,100,20,20,11,20,10
1,328,3.81325,1,3.829,383,10,14,20,20,20,11,20,10
4,322,3.75837,1,3.837,384,8,0,0,20,20,11,20,10
1,329,3.83325,1,3.849,385,10,13,20,20,20,11,20,10
1,330,3.85325,1,3.869,387,10,12,20,20,20,11,20,10
4,331,3.85837,1,3.878,388,9,0,0,10,20,11,10,10
1,334,3.87325,1,3.889,389,10,11,20,20,20,11,20,10
2,327,3.80644,1,3.896,390,7,0,0,20,20,11,20,10
1,335,3.89325,1,3.909,391,10,10,20,20,20,11,20,10
3,333,3.86572,1,3.92,393,1,2,100,20,20,11,20,10
2,336,3.90644,1,3.925,393,6,0,0,20,20,11,20,10
5,332,3.86315,1,3.927,393,8,9,100,20,20,11,20,10
1,337,3.91325,1,3.929,393,10,9,20,20,20,11,20,10
1,338,3.93325,1,3.949,395,10,8,20,20,20,11,20,10
1,339,3.95325,1,3.969,397,10,7,20,20,20,11,20,10
1,343,3.97325,1,3.989,399,10,6,20,20,20,11,20,10
4,340,3.95837,1,3.998,400,9,0,0,20,20,11,20,10
1,344,3.99325,1,4.009,401,10,5,20,20,20,11,20,10
3,342,3.96572,1,4.02,403,1,1,100,20,20,11,20,10
5,341,3.96315,1,4.027,403,8,8,100,20,20,11,20,10
1,346,4.01325,1,4.029,403,10,4,20,20,20,11,20,10
1,347,4.03325,1,4.049,405,10,3,20,20,20,11,20,10
1,348,4.05325,1,4.069,407,10,2,20,20,20,11,20,10
2,345,4.00644,1,4.081,409,2,0,0,0,20,11,0,10
1,352,4.07325,1,4.089,409,10,1,20,20,20,11,20,10
1,353,4.09325,1,4.109,411,10,0,0,20,20,11,20,10
1,355,4.11325,1,4.119,412,10,31,20,10,20,11,10,10
3,351,4.06572,1,4.12,413,1,0,0,20,20,11,20,10
5,350,4.06315,1,4.127,413,8,7,100,20,20,11,20,10
2,354,4.10644,1,4.129,413,10,0,0,10,20,11,10,10
1,356,4.13325,1,4.139,414,10,30,20,10,20,11,10,10
4,349,4.05837,1,4.147,415,8,0,0,0,20,11,0,10
1,357,4.15325,1,4.159,416,10,29,20,10,20,11,10,10
3,360,4.16572,1,4.175,418,6,6,100,0,20,11,0,10
1,361,4.17325,1,4.179,418,10,28,20,10,20,11,10,10
1,362,4.19325,1,4.199,420,10,27,20,10,20,11,10,10
4,358,4.15837,1,4.208,421,9,0,0,20,20,11,20,10
1,364,4.21325,1,4.219,422,10,26,20,10,20,11,10,10
5,359,4.16315,1,4.227,423,8,6,100,20,20,11,20,10
1,365,4.23325,1,4.239,424,10,25,20,10,20,11,10,10
1,366,4.25325,1,4.259,426,10,24,20,10,20,11,10,10
4,367,4.25837,1,4.268,427,9,0,0,30,20,11,30,10
2,363,4.20644,1,4.275,428,6,0,0,10,20,11,10,10
3,369,4.26572,1,4.275,428,6,5,100,0,20,11,0,10
1,370,4.27325,1,4.279,428,10,23,20,10,20,11,10,10
1,371,4.29325,1,4.299,430,10,22,20,10,20,11,10,10
1,373,4.31325,1,4.319,432,10,21,20,10,20,11,10,10
5,368,4.26315,1,4.327,433,8,5,100,20,20,11,20,10
1,374,4.33325,1,4.339,434,10,20,20,10,20,11,10,10
1,375,4.35325,1,4.359,436,10,19,20,10,20,11,10,10
3,378,4.36572,1,4.375,438,6,4,100,0,20,11,0,10
1,379,4.37325,1,4.379,438,10,18,20,10,20,11,10,10
2,372,4.30644,1,4.387,439,8,0,0,0,20,11,0,10
1,380,4.39325,1,4.399,440,10,17,20,10,20,11,10,10
1,382,4.41325,1,4.419,442,10,16,20,10,20,11,10,10
5,377,4.36315,1,4.427,443,8,4,100,20,20,11,20,10
1,383,4.43325,1,4.439,444,10,15,20,10,20,11,10,10
4,376,4.35837,1,4.456,446,7,0,0,10,20,11,10,10
1,384,4.45325,1,4.459,446,10,14,20,10,20,11,10,10
3,387,4.46572,1,4.475,448,6,3,100,0,20,11,0,10
1,388,4.47325,1,4.479,448,10,13,20,10,20,11,10,10
1,389,4.49325,1,4.499,450,10,12,20,10,20,11,10,10
2,381,4.40644,1,4.505,451,6,0,0,10,20,11,10,10
1,391,4.51325,1,4.519,452,10,11,20,10,20,11,10,10
5,386,4.46315,1,4.527,453,8,3,100,20,20,11,20,10
4,385,4.45837,1,4.531,454,2,0,0,30,20,11,30,10
1,392,4.53325,1,4.539,454,10,10,20,10,20,11,10,10
1,393,4.55325,1,4.559,456,10,9,20,10,20,11,10,10
2,390,4.50644,1,4.571,458,2,0,0,30,20,11,30,10
3,396,4.56572,1,4.575,458,6,2,100,0,20,11,0,10
1,397,4.57325,1,4.579,458,10,8,20,10,20,11,10,10
1,398,4.59325,1,4.599,460,10,7,20,10,20,11,10,10
1,400,4.61325,1,4.619,462,10,6,20,10,20,11,10,10
5,395,4.56315,1,4.627,463,8,2,100,20,20,11,20,10
1,401,4.63325,1,4.639,464,10,5,20,10,20,11,10,10
4,394,4.55837,1,4.649,465,10,0,0,30,20,11,30,10
1,402,4.65325,1,4.659,466,10,4,20,10,20,11,10,10
2,399,4.60644,1,4.66,467,1,0,0,30,20,11,30,10
3,405,4.66572,1,4.675,468,6,1,100,0,20,11,0,10
1,406,4.67325,1,4.679,468,10,3,20,10,20,11,10,10
4,403,4.65837,1,4.686,469,7,0,0,20,20,11,20,10
1,407,4.69325,1,4.699,470,10,2,20,10,20,11,10,10
1,409,4.71325,1,4.719,472,10,1,20,10,20,11,10,10
5,404,4.66315,1,4.727,473,8,1,100,20,20,11,20,10
1,410,4.73325,1,4.739,474,10,0,0,10,20,11,10,10
1,411,4.75325,1,4.762,477,3,27,20,10,20,11,10,10
3,414,4.76572,1,4.775,478,6,0,0,0,20,11,0,10
1,415,4.77325,1,4.782,479,3,26,20,10,20,11,10,10
2,408,4.70644,1,4.783,479,4,0,0,30,20,11,30,10
1,416,4.79325,1,4.802,481,3,25,20,10,20,11,10,10
1,418,4.81325,1,4.822,483,3,24,20,10,20,11,10,10
5,413,4.76315,1,4.827,483,8,0,0,20,20,11,20,10
1,419,4.83325,1,4.842,485,3,23,20,10,20,11,10,10
4,412,4.75837,1,4.849,485,10,0,0,20,20,11,20,10
1,420,4.85325,1,4.862,487,3,22,20,10,20,11,10,10
2,417,4.80644,1,4.876,488,7,0,0,20,20,11,20,10
1,424,4.87325,1,4.882,489,3,21,20,10,20,11,10,10
1,425,4.89325,1,4.902,491,3,20,20,10,20,11,10,10
3,423,4.86572,1,4.915,492,6,4,100,10,20,11,10,10
1,427,4.91325,1,4.922,493,3,19,20,10,20,11,10,10
