3,2.666,267,7,1,-128,371,388,392,7,100,100,100,1,1,0,277,3,0,20,1,276,10
2,2.707,271,8,1,-128,373,388,392,1,100,100,100,1,1,0,279,9,20,20,1,279,6
4,2.759,276,10,1,-128,355,372,392,1,100,100,100,1,1,0,280,9,30,20,1,280,6
2,2.807,281,8,1,-128,361,376,392,1,100,100,100,1,1,0,288,10,0,20,1,288,7
1,2.814,282,5,1,-128,64,68,72,65,20,20,20,1,1,0,283,10,20,20,1,283,7
4,2.859,286,10,1,-128,369,388,392,1,100,100,100,1,1,0,288,4,20,20,1,288,1
2,2.907,291,8,1,-128,386,388,392,1,100,100,100,1,1,0,295,2,0,20,1,294,9
4,2.959,296,10,1,-128,369,388,392,1,100,100,100,1,1,0,299,7,20,20,1,299,4
2,3.007,301,8,1,-128,373,388,392,1,100,100,100,1,1,0,310,3,30,20,1,309,10
4,3.059,306,10,1,-128,369,388,392,1,100,100,100,1,1,0,309,5,10,20,1,309,2
2,3.107,311,8,1,-128,372,372,392,1,100,100,100,1,1,0,318,2,20,20,1,317,9
4,3.159,316,10,1,-128,369,388,392,1,100,100,100,1,1,0,318,4,10,20,1,318,1
2,3.207,321,8,1,-128,388,388,392,1,100,100,100,1,1,0,326,7,0,20,1,326,4
4,3.259,326,10,1,-128,369,388,392,1,100,100,100,1,1,0,331,8,30,20,1,331,5
2,3.307,331,8,1,-128,388,388,392,1,100,100,100,1,1,0,332,8,30,20,1,332,5
4,3.359,336,10,1,-128,369,388,392,1,100,100,100,1,1,0,346,2,0,20,1,345,9
3,3.366,337,7,1,-128,355,372,392,8,100,100,100,1,1,0,343,1,20,20,1,342,8
2,3.407,341,8,1,-128,371,388,392,1,100,100,100,1,1,0,344,5,0,20,1,344,2
4,3.459,346,10,1,-128,354,372,392,1,100,100,100,1,1,0,349,8,20,20,1,349,5
2,3.507,351,8,1,-128,388,388,392,1,100,100,100,1,1,0,351,10,10,20,1,351,7
4,3.559,356,10,1,-128,370,388,392,1,100,100,100,1,1,0,359,7,20,20,1,359,4
5,3.564,357,5,1,-128,370,388,392,13,100,100,100,1,1,0,363,8,20,20,1,363,5
2,3.607,361,8,1,-128,376,388,392,1,100,100,100,1,1,0,368,1,10,20,1,367,8
4,3.659,366,10,1,-128,367,388,392,1,100,100,100,1,1,0,375,10,0,20,1,375,7
2,3.707,371,8,1,-128,388,388,392,1,100,100,100,1,1,0,372,7,20,20,1,372,4
4,3.759,376,10,1,-128,366,372,392,1,100,100,100,1,1,0,384,8,20,20,1,384,5
2,3.807,381,8,1,-128,373,388,392,1,100,100,100,1,1,0,390,7,20,20,1,390,4
4,3.859,386,10,1,-128,367,388,392,1,100,100,100,1,1,0,388,9,10,20,1,388,6
2,3.907,391,8,1,-128,357,372,392,1,100,100,100,1,1,0,393,6,20,20,1,393,3
4,3.959,396,10,1,-128,367,388,392,1,100,100,100,1,1,0,400,9,20,20,1,400,6
2,4.007,401,8,1,-128,382,388,392,1,100,100,100,1,1,0,409,2,0,20,1,408,9
4,4.059,406,10,1,-128,367,388,392,1,100,100,100,1,1,0,415,8,0,20,1,415,5
2,4.107,411,8,1,-128,388,388,392,1,100,100,100,1,1,0,413,10,10,20,1,413,7
1,4.114,412,5,1,-128,62,68,72,32,20,20,20,1,1,0,412,10,10,20,1,412,7
4,4.159,416,10,1,-128,360,372,392,1,100,100,100,1,1,0,421,9,20,20,1,421,6
3,4.166,417,7,1,-128,370,388,392,7,100,100,100,1,1,0,418,6,0,20,1,418,3
2,4.207,421,8,1,-128,373,388,392,1,100,100,100,1,1,0,428,6,10,20,1,428,3
4,4.259,426,10,1,-128,371,388,392,1,100,100,100,1,1,0,427,9,30,20,1,427,6
2,4.307,431,8,1,-128,388,388,392,1,100,100,100,1,1,0,439,8,0,20,1,439,5
4,4.359,436,10,1,-128,371,388,392,1,100,100,100,1,1,0,446,7,10,20,1,446,4
2,4.407,441,8,1,-128,361,376,392,1,100,100,100,1,1,0,451,6,10,20,1,451,3
4,4.459,446,10,1,-128,355,372,392,1,100,100,100,1,1,0,454,2,30,20,1,453,9
2,4.507,451,8,1,-128,369,372,392,1,100,100,100,1,1,0,458,2,30,20,1,457,9
4,4.559,456,10,1,-128,371,388,392,1,100,100,100,1,1,0,465,10,30,20,1,465,7
2,4.607,461,8,1,-128,388,388,392,1,100,100,100,1,1,0,467,1,30,20,1,466,8
4,4.659,466,10,1,-128,355,372,392,1,100,100,100,1,1,0,469,7,20,20,1,469,4
2,4.707,471,8,1,-128,388,388,392,1,100,100,100,1,1,0,479,4,30,20,1,479,1
1,4.754,476,5,1,-128,65,68,72,28,20,20,20,1,1,0,477,3,10,20,1,476,10
4,4.759,476,10,1,-128,383,388,392,1,100,100,100,1,1,0,485,10,20,20,1,485,7
2,4.807,481,8,1,-128,373,388,392,1,100,100,100,1,1,0,488,7,20,20,1,488,4
4,4.859,486,10,1,-128,357,372,392,1,100,100,100,1,1,0,496,4,10,20,1,496,1
5,4.864,487,5,1,-128,373,388,392,9,100,100,100,1,1,0,494,4,30,20,1,494,1
3,4.866,487,7,1,-128,373,388,392,5,100,100,100,1,1,0,492,6,10,20,1,492,3
2,4.907,491,8,1,-128,373,388,392,1,100,100,100,1,1,0,493,8,20,20,1,493,5
4,4.959,496,10,1,-128,354,372,392,1,100,100,100,1,1,0,506,5,0,20,1,506,2
2,5.007,501,8,1,-128,373,388,392,1,100,100,100,1,1,0,510,1,30,20,1,509,8
4,5.059,506,10,1,-128,352,372,392,1,100,100,100,1,1,0,507,7,30,20,1,507,4
2,5.107,511,8,1,-128,369,372,392,1,100,100,100,1,1,0,519,8,10,20,1,519,5
4,5.159,516,10,1,-128,368,388,392,1,100,100,100,1,1,0,526,1,20,20,1,525,8
2,5.207,521,8,1,-128,359,376,392,1,100,100,100,1,1,0,529,6,0,20,1,529,3
4,5.259,526,10,1,-128,352,372,392,1,100,100,100,1,1,0,532,2,10,20,1,531,9
2,5.307,531,8,1,-128,388,388,392,1,100,100,100,1,1,0,534,8,10,20,1,534,5
1,5.314,532,5,1,-128,66,68,72,68,20,20,20,1,1,0,533,9,30,20,1,533,6
4,5.359,536,10,1,-128,376,388,392,1,100,100,100,1,1,0,546,4,20,20,1,546,1
3,5.366,537,7,1,-128,376,388,392,12,100,100,100,1,1,0,542,1,10,20,1,541,8
2,5.407,541,8,1,-128,380,388,392,1,100,100,100,1,1,0,543,3,0,20,1,542,10
4,5.459,546,10,1,-128,359,372,392,1,100,100,100,1,1,0,553,7,10,20,1,553,4
2,5.507,551,8,1,-128,383,388,392,1,100,100,100,1,1,0,553,8,20,20,1,553,5
4,5.559,556,10,1,-128,373,388,392,1,100,100,100,1,1,0,564,2,10,20,1,563,9
2,5.607,561,8,1,-128,377,388,392,1,100,100,100,1,1,0,571,3,10,20,1,570,10
4,5.659,566,10,1,-128,373,388,392,1,100,100,100,1,1,0,568,5,30,20,1,568,2
2,5.707,571,8,1,-128,372,372,392,1,100,100,100,1,1,0,576,2,20,20,1,575,9
4,5.759,576,10,1,-128,375,388,392,1,100,100,100,1,1,0,577,9,10,20,1,577,6
5,5.764,577,5,1,-128,375,388,392,15,100,100,100,1,1,0,586,2,10,20,1,585,9
2,5.807,581,8,1,-128,380,388,392,1,100,100,100,1,1,0,590,10,0,20,1,590,7
4,5.859,586,10,1,-128,374,388,392,1,100,100,100,1,1,0,594,6,20,20,1,594,3
2,5.907,591,8,1,-128,361,372,392,1,100,100,100,1,1,0,592,6,0,20,1,592,3
4,5.959,596,10,1,-128,372,388,392,1,100,100,100,1,1,0,600,6,30,20,1,600,3
2,6.007,601,8,1,-128,385,388,392,1,100,100,100,1,1,0,611,2,20,20,1,610,9
4,6.059,606,10,1,-128,372,388,392,1,100,100,100,1,1,0,616,6,20,20,1,616,3
2,6.107,611,8,1,-128,361,372,392,1,100,100,100,1,1,0,612,9,0,20,1,612,6
